# 'cement_0_60.h5', 'water_0_60.h5', 'Asphaltwet_0_60.h5', 'Asphalt_0_60.h5', 'Roughgravel_0_60.h5', 'grass_0_60.h5', 'roadgravel_0_60.h5'
1.333457943925233735e+02,1.210508474576271141e+02,1.270370370370370381e+02,1.101142857142857139e+02,1.130769230769230802e+02,1.509090909090909065e+02,1.113773584905660385e+02
1.346728971962616868e+02,1.210338983050847474e+02,1.282592592592592666e+02,1.103809523809523796e+02,1.132884615384615330e+02,1.525999999999999943e+02,1.115660377358490507e+02
1.357009345794392630e+02,1.212033898305084705e+02,1.292407407407407334e+02,1.112571428571428527e+02,1.137115384615384670e+02,1.540181818181818301e+02,1.118301886792452819e+02
1.368971962616822395e+02,1.212881355932203320e+02,1.300555555555555429e+02,1.115619047619047564e+02,1.139038461538461604e+02,1.558181818181818130e+02,1.120188679245283083e+02
1.378878504672897236e+02,1.215254237288135641e+02,1.312962962962963047e+02,1.119238095238095241e+02,1.145769230769230802e+02,1.577636363636363512e+02,1.127169811320754746e+02
1.387102803738317789e+02,1.215762711864406782e+02,1.322962962962963047e+02,1.122285714285714278e+02,1.149807692307692264e+02,1.593454545454545439e+02,1.130000000000000000e+02
1.398317757009345712e+02,1.217796610169491487e+02,1.335370370370370381e+02,1.124380952380952436e+02,1.152115384615384670e+02,1.610909090909090935e+02,1.132264150943396288e+02
1.410654205607476683e+02,1.218813559322033910e+02,1.347407407407407334e+02,1.129523809523809490e+02,1.154615384615384670e+02,1.630000000000000000e+02,1.135094339622641542e+02
1.419813084112149397e+02,1.223220338983050794e+02,1.362777777777777715e+02,1.136952380952380963e+02,1.158461538461538396e+02,1.650000000000000000e+02,1.138679245283018844e+02
1.430093457943925159e+02,1.224915254237288167e+02,1.376481481481481524e+02,1.144000000000000057e+02,1.163461538461538396e+02,1.666727272727272862e+02,1.141698113207547181e+02
1.445420560747663501e+02,1.224915254237288167e+02,1.387222222222222285e+02,1.151047619047619008e+02,1.165192307692307736e+02,1.684909090909090992e+02,1.146981132075471663e+02
1.457570093457943869e+02,1.230847457627118615e+02,1.398888888888888857e+02,1.159047619047618980e+02,1.171923076923076934e+02,1.703454545454545439e+02,1.150000000000000000e+02
1.466355140186915946e+02,1.231186440677966090e+02,1.408518518518518476e+02,1.165142857142857196e+02,1.174038461538461604e+02,1.724000000000000057e+02,1.154339622641509493e+02
1.479252336448598157e+02,1.233220338983050794e+02,1.421666666666666572e+02,1.168190476190476232e+02,1.177500000000000000e+02,1.741636363636363569e+02,1.158867924528301927e+02
1.489906542056074841e+02,1.233220338983050794e+02,1.436111111111111143e+02,1.175238095238095184e+02,1.179807692307692264e+02,1.761818181818181870e+02,1.160754716981132049e+02
1.499065420560747555e+02,1.234576271186440692e+02,1.448703703703703809e+02,1.186666666666666714e+02,1.189615384615384670e+02,1.781090909090908951e+02,1.165849056603773590e+02
1.515887850467289582e+02,1.236610169491525397e+02,1.462592592592592666e+02,1.194857142857142804e+02,1.192500000000000000e+02,1.804000000000000057e+02,1.169245283018867951e+02
1.527850467289719631e+02,1.239322033898305051e+02,1.473333333333333428e+02,1.199809523809523739e+02,1.195000000000000000e+02,1.823454545454545439e+02,1.172830188679245254e+02
1.536822429906542027e+02,1.243050847457627128e+02,1.486851851851851904e+02,1.206285714285714334e+02,1.196730769230769198e+02,1.842363636363636488e+02,1.176603773584905639e+02
1.549719626168224238e+02,1.244067796610169552e+02,1.496666666666666572e+02,1.218476190476190482e+02,1.202307692307692264e+02,1.860909090909090935e+02,1.180566037735849108e+02
1.559626168224299079e+02,1.246610169491525397e+02,1.512037037037036953e+02,1.225904761904761955e+02,1.205384615384615330e+02,1.880363636363636317e+02,1.187169811320754746e+02
1.574392523364485896e+02,1.247966101694915295e+02,1.527037037037036953e+02,1.236571428571428584e+02,1.209807692307692264e+02,1.902363636363636488e+02,1.190943396226415132e+02
1.585420560747663501e+02,1.248474576271186436e+02,1.537962962962963047e+02,1.245142857142857196e+02,1.212692307692307736e+02,1.924909090909090992e+02,1.197169811320754746e+02
1.597943925233644791e+02,1.248983050847457577e+02,1.553518518518518476e+02,1.254476190476190425e+02,1.215384615384615330e+02,1.943090909090909122e+02,1.200754716981132049e+02
1.609158878504672998e+02,1.249661016949152526e+02,1.568333333333333428e+02,1.265142857142857196e+02,1.222115384615384670e+02,1.964363636363636374e+02,1.206226415094339615e+02
1.621495327102803685e+02,1.251016949152542423e+02,1.580740740740740762e+02,1.277333333333333343e+02,1.225961538461538396e+02,1.990363636363636317e+02,1.211320754716981156e+02
1.632523364485981290e+02,1.253050847457627128e+02,1.592962962962963047e+02,1.292380952380952408e+02,1.234423076923076934e+02,2.008363636363636431e+02,1.221132075471698073e+02
1.645046728971962580e+02,1.256440677966101731e+02,1.609074074074074190e+02,1.300952380952381020e+02,1.238076923076923066e+02,2.030727272727272634e+02,1.228679245283018844e+02
1.652897196261682211e+02,1.259152542372881385e+02,1.622962962962963047e+02,1.312761904761904646e+02,1.243461538461538396e+02,2.051090909090908951e+02,1.233207547169811278e+02
1.664112149532710418e+02,1.261016949152542423e+02,1.636666666666666572e+02,1.324571428571428555e+02,1.249038461538461604e+02,2.077090909090909179e+02,1.244716981132075517e+02
1.676261682242990787e+02,1.261525423728813564e+02,1.649629629629629619e+02,1.336380952380952465e+02,1.252692307692307736e+02,2.098000000000000114e+02,1.251886792452830122e+02
1.682990654205607370e+02,1.268813559322033910e+02,1.664814814814814952e+02,1.348190476190476090e+02,1.258076923076923066e+02,2.121090909090908951e+02,1.259811320754716917e+02
1.693457943925233735e+02,1.274067796610169552e+02,1.678518518518518476e+02,1.366095238095238074e+02,1.261923076923076934e+02,2.146363636363636260e+02,1.274716981132075517e+02
1.697757009345794472e+02,1.274406779661016884e+02,1.695185185185185048e+02,1.379428571428571502e+02,1.266538461538461604e+02,2.166727272727272862e+02,1.283962264150943327e+02
1.708224299065420553e+02,1.277627118644067821e+02,1.707592592592592666e+02,1.392380952380952408e+02,1.273461538461538396e+02,2.188363636363636431e+02,1.290754716981132049e+02
1.711962616822429766e+02,1.281186440677966232e+02,1.722037037037036953e+02,1.404761904761904816e+02,1.275384615384615330e+02,2.210363636363636317e+02,1.304528301886792576e+02
1.720000000000000000e+02,1.286610169491525539e+02,1.737777777777777715e+02,1.417904761904761983e+02,1.279423076923076934e+02,2.234545454545454675e+02,1.310566037735848965e+02
1.724859813084112261e+02,1.292033898305084847e+02,1.753703703703703809e+02,1.433333333333333428e+02,1.287884615384615472e+02,2.256909090909090878e+02,1.325471698113207424e+02
1.729532710280373919e+02,1.297118644067796538e+02,1.767592592592592666e+02,1.445523809523809575e+02,1.293846153846153868e+02,2.276909090909090878e+02,1.333773584905660243e+02
1.738504672897196315e+02,1.303728813559322077e+02,1.787407407407407334e+02,1.460190476190476261e+02,1.302115384615384528e+02,2.302181818181818187e+02,1.343962264150943327e+02
1.742616822429906449e+02,1.309661016949152668e+02,1.800185185185185048e+02,1.477142857142857224e+02,1.304423076923076792e+02,2.325272727272727309e+02,1.357169811320754604e+02
1.746168224299065344e+02,1.318983050847457719e+02,1.815370370370370381e+02,1.491238095238095127e+02,1.310576923076923208e+02,2.350181818181818301e+02,1.369056603773584868e+02
1.750280373831775762e+02,1.324915254237288025e+02,1.832592592592592666e+02,1.504190476190476318e+02,1.313846153846153868e+02,2.371454545454545553e+02,1.382641509433962312e+02
1.754579439252336499e+02,1.331355932203389898e+02,1.847407407407407334e+02,1.519428571428571502e+02,1.320384615384615472e+02,2.395272727272727309e+02,1.395283018867924625e+02
1.756822429906542027e+02,1.338474576271186436e+02,1.862037037037036953e+02,1.534857142857142946e+02,1.327500000000000000e+02,2.421636363636363569e+02,1.410188679245283083e+02
1.759252336448598157e+02,1.345423728813559308e+02,1.880925925925925810e+02,1.549333333333333371e+02,1.331730769230769340e+02,2.445090909090909008e+02,1.424528301886792576e+02
1.763925233644859816e+02,1.356440677966101589e+02,1.898888888888888857e+02,1.564952380952381077e+02,1.332692307692307736e+02,2.467818181818181813e+02,1.442075471698113347e+02
1.769719626168224238e+02,1.363728813559322077e+02,1.915000000000000000e+02,1.580571428571428498e+02,1.337884615384615472e+02,2.492909090909090821e+02,1.457358490566037688e+02
1.776635514018691708e+02,1.372542372881355845e+02,1.933703703703703809e+02,1.598476190476190482e+02,1.343076923076923208e+02,2.515818181818181927e+02,1.473773584905660243e+02
1.778130841121495394e+02,1.381186440677966232e+02,1.952037037037036953e+02,1.614666666666666686e+02,1.350192307692307736e+02,2.541818181818181870e+02,1.487924528301886653e+02
1.780560747663551524e+02,1.396610169491525539e+02,1.970370370370370381e+02,1.630476190476190368e+02,1.352115384615384528e+02,2.562909090909091105e+02,1.505849056603773590e+02
1.781869158878504606e+02,1.407457627118644155e+02,1.985925925925925810e+02,1.645714285714285836e+02,1.360576923076923208e+02,2.587454545454545496e+02,1.522264150943396146e+02
1.783551401869158894e+02,1.418813559322033768e+02,2.002222222222222285e+02,1.660380952380952522e+02,1.363653846153846132e+02,2.610000000000000000e+02,1.536792452830188722e+02
1.783738317757009213e+02,1.432372881355932179e+02,2.019629629629629619e+02,1.675047619047618923e+02,1.365769230769230660e+02,2.635818181818181642e+02,1.553962264150943327e+02
1.785420560747663501e+02,1.446271186440677923e+02,2.031666666666666572e+02,1.692761904761904646e+02,1.373076923076923208e+02,2.657636363636363512e+02,1.572452830188679229e+02
1.785794392523364422e+02,1.460508474576271283e+02,2.051111111111111143e+02,1.710666666666666629e+02,1.376346153846153868e+02,2.679454545454545382e+02,1.589622641509433834e+02
1.786542056074766265e+02,1.476949152542372872e+02,2.067592592592592666e+02,1.728380952380952351e+02,1.385192307692307736e+02,2.702909090909091105e+02,1.604905660377358458e+02
1.786728971962616868e+02,1.491186440677966232e+02,2.085740740740740762e+02,1.742857142857142776e+02,1.390000000000000000e+02,2.724909090909090992e+02,1.622641509433962312e+02
1.786728971962616868e+02,1.510169491525423666e+02,2.105740740740740762e+02,1.761714285714285779e+02,1.393269230769230660e+02,2.747818181818182097e+02,1.640566037735848965e+02
1.787476635514018710e+02,1.526101694915254257e+02,2.123703703703703809e+02,1.779238095238095241e+02,1.400384615384615472e+02,2.772545454545454504e+02,1.658679245283018986e+02
1.787663551401869029e+02,1.543898305084745743e+02,2.140185185185185048e+02,1.793904761904761926e+02,1.405192307692307736e+02,2.794909090909090992e+02,1.676415094339622556e+02
1.787663551401869029e+02,1.558983050847457719e+02,2.158333333333333428e+02,1.813714285714285666e+02,1.410192307692307736e+02,2.817272727272727479e+02,1.694905660377358458e+02
1.787663551401869029e+02,1.576779661016949206e+02,2.173888888888888857e+02,1.831428571428571388e+02,1.414423076923076792e+02,2.837818181818182097e+02,1.713584905660377444e+02
1.789158878504672998e+02,1.595084745762711975e+02,2.192037037037036953e+02,1.848952380952380850e+02,1.418076923076923208e+02,2.860909090909090651e+02,1.733018867924528195e+02
1.789158878504672998e+02,1.613728813559322077e+02,2.207407407407407334e+02,1.865333333333333314e+02,1.420769230769230660e+02,2.883454545454545723e+02,1.752641509433962312e+02
1.789158878504672998e+02,1.630508474576271283e+02,2.226666666666666572e+02,1.885523809523809575e+02,1.425961538461538396e+02,2.906181818181818244e+02,1.772452830188679229e+02
1.787663551401869029e+02,1.646779661016949206e+02,2.242777777777777715e+02,1.902666666666666799e+02,1.429230769230769340e+02,2.928000000000000114e+02,1.792264150943396146e+02
1.787663551401869029e+02,1.666271186440677923e+02,2.260925925925925810e+02,1.917523809523809462e+02,1.435384615384615472e+02,2.948000000000000114e+02,1.811320754716981014e+02
1.787663551401869029e+02,1.683728813559322077e+02,2.276666666666666572e+02,1.936571428571428442e+02,1.439615384615384528e+02,2.969818181818181984e+02,1.831132075471698215e+02
1.787663551401869029e+02,1.703050847457627128e+02,2.292592592592592666e+02,1.956571428571428442e+02,1.444807692307692264e+02,2.992727272727272521e+02,1.851698113207547181e+02
1.787663551401869029e+02,1.722542372881355845e+02,2.309444444444444571e+02,1.974095238095238187e+02,1.448846153846153868e+02,3.013818181818181756e+02,1.870943396226415132e+02
1.787663551401869029e+02,1.739322033898305051e+02,2.325185185185185048e+02,1.993142857142857167e+02,1.453846153846153868e+02,3.033636363636363740e+02,1.889245283018867951e+02
1.787663551401869029e+02,1.758644067796610102e+02,2.340740740740740762e+02,2.012190476190476147e+02,1.453076923076923208e+02,3.054909090909090992e+02,1.909056603773584868e+02
1.787663551401869029e+02,1.778305084745762770e+02,2.356851851851851904e+02,2.029523809523809632e+02,1.459230769230769340e+02,3.075454545454545610e+02,1.926981132075471805e+02
1.787289719626168107e+02,1.802881355932203462e+02,2.372962962962963047e+02,2.046666666666666572e+02,1.462307692307692264e+02,3.095090909090909008e+02,1.946037735849056673e+02
1.787289719626168107e+02,1.821355932203389898e+02,2.388518518518518476e+02,2.066857142857142833e+02,1.464230769230769340e+02,3.113999999999999773e+02,1.964716981132075375e+02
1.786728971962616868e+02,1.842033898305084847e+02,2.403333333333333428e+02,2.084761904761904816e+02,1.464807692307692264e+02,3.133272727272727138e+02,1.981886792452830264e+02
1.785046728971962580e+02,1.862542372881355845e+02,2.417407407407407334e+02,2.106095238095238074e+02,1.472692307692307736e+02,3.153090909090909122e+02,2.001320754716981014e+02
1.783364485981308292e+02,1.884406779661017026e+02,2.427777777777777715e+02,2.123809523809523796e+02,1.475769230769230660e+02,3.170363636363636601e+02,2.020943396226415132e+02
1.782429906542056131e+02,1.908474576271186436e+02,2.442777777777777715e+02,2.146666666666666572e+02,1.479423076923076792e+02,3.190363636363636601e+02,2.040566037735848965e+02
1.782429906542056131e+02,1.934745762711864359e+02,2.457777777777777715e+02,2.167428571428571331e+02,1.482884615384615472e+02,3.210181818181818016e+02,2.066226415094339757e+02
1.780186915887850603e+02,1.959322033898305051e+02,2.471296296296296191e+02,2.186857142857142833e+02,1.484423076923076792e+02,3.225272727272727025e+02,2.086226415094339757e+02
1.776448598130841106e+02,1.984237288135593360e+02,2.487592592592592666e+02,2.205523809523809575e+02,1.488076923076923208e+02,3.245090909090909008e+02,2.105471698113207424e+02
1.774953271028037420e+02,2.008474576271186436e+02,2.501851851851851904e+02,2.224952380952381077e+02,1.491153846153846132e+02,3.264545454545454390e+02,2.126415094339622556e+02
1.773644859813084054e+02,2.033898305084745743e+02,2.511851851851851904e+02,2.244761904761904816e+02,1.493076923076923208e+02,3.283454545454545723e+02,2.146603773584905639e+02
1.771588785046728844e+02,2.060169491525423666e+02,2.522222222222222285e+02,2.264571428571428555e+02,1.495384615384615472e+02,3.302363636363636488e+02,2.167547169811320771e+02
1.767663551401869029e+02,2.085084745762711975e+02,2.535000000000000000e+02,2.285333333333333314e+02,1.497500000000000000e+02,3.321818181818181870e+02,2.187169811320754604e+02
1.764299065420560737e+02,2.110847457627118615e+02,2.544629629629629619e+02,2.305333333333333314e+02,1.505384615384615472e+02,3.340545454545454618e+02,2.207735849056603854e+02
1.761682242990654288e+02,2.140338983050847332e+02,2.557222222222222285e+02,2.323238095238095298e+02,1.509423076923076792e+02,3.358181818181818130e+02,2.233396226415094361e+02
1.761495327102803685e+02,2.168644067796610102e+02,2.565555555555555429e+02,2.345142857142857054e+02,1.510769230769230660e+02,3.377636363636363512e+02,2.254528301886792576e+02
1.754018691588784975e+02,2.196271186440677923e+02,2.576666666666666856e+02,2.367047619047619094e+02,1.513846153846153868e+02,3.394727272727272975e+02,2.274716981132075375e+02
1.754018691588784975e+02,2.227288135593220204e+02,2.587962962962963047e+02,2.386095238095238074e+02,1.514230769230769340e+02,3.411090909090909236e+02,2.296415094339622556e+02
1.747850467289719631e+02,2.256949152542372872e+02,2.597037037037036953e+02,2.405904761904761813e+02,1.516923076923076792e+02,3.428727272727272748e+02,2.320000000000000000e+02
1.744299065420560737e+02,2.286610169491525539e+02,2.605000000000000000e+02,2.427047619047619094e+02,1.521346153846153868e+02,3.447454545454545496e+02,2.345094339622641542e+02
1.741308411214953367e+02,2.317118644067796538e+02,2.612592592592592382e+02,2.446285714285714334e+02,1.522500000000000000e+02,3.462181818181817903e+02,2.366415094339622556e+02
1.734953271028037420e+02,2.346101694915254257e+02,2.620185185185185333e+02,2.466285714285714334e+02,1.524807692307692264e+02,3.481454545454545269e+02,2.393773584905660243e+02
1.732710280373831893e+02,2.375423728813559308e+02,2.625555555555555429e+02,2.489714285714285609e+02,1.526153846153846132e+02,3.491090909090909236e+02,2.417547169811320771e+02
1.723738317757009213e+02,2.405084745762711975e+02,2.631481481481481524e+02,2.509333333333333371e+02,1.529615384615384528e+02,3.508181818181818130e+02,2.442452830188679229e+02
1.721308411214953367e+02,2.435932203389830590e+02,2.640185185185185333e+02,2.528952380952380850e+02,1.531923076923076792e+02,3.523454545454545723e+02,2.468679245283018986e+02
1.713084112149532814e+02,2.466101694915254257e+02,2.645740740740740762e+02,2.549904761904761870e+02,1.533269230769230660e+02,3.539090909090909349e+02,2.495283018867924625e+02
1.708785046728972077e+02,2.496440677966101589e+02,2.650740740740740762e+02,2.569333333333333371e+02,1.535576923076923208e+02,3.553818181818181756e+02,2.517735849056603854e+02
1.704485981308411340e+02,2.529322033898305051e+02,2.655740740740740762e+02,2.593333333333333144e+02,1.538653846153846132e+02,3.569636363636363399e+02,2.543962264150943327e+02
1.694392523364485896e+02,2.561186440677965948e+02,2.661851851851851620e+02,2.612952380952381191e+02,1.540576923076923208e+02,3.581272727272727252e+02,2.570566037735849250e+02
1.689719626168224238e+02,2.593050847457627128e+02,2.667222222222222285e+02,2.631999999999999886e+02,1.544038461538461604e+02,3.598000000000000114e+02,2.595660377358490791e+02
1.682803738317757052e+02,2.622711864406779796e+02,2.672592592592592382e+02,2.652571428571428669e+02,1.545192307692307736e+02,3.610363636363636601e+02,2.623396226415094361e+02
1.678130841121495394e+02,2.656101694915254257e+02,2.677777777777777715e+02,2.673142857142856883e+02,1.548461538461538396e+02,3.622181818181817903e+02,2.650188679245283083e+02
1.668411214953271156e+02,2.691864406779661181e+02,2.682222222222222285e+02,2.696000000000000227e+02,1.550384615384615472e+02,3.633454545454545723e+02,2.676792452830188722e+02
1.661308411214953367e+02,2.725084745762711691e+02,2.686481481481481524e+02,2.717523809523809746e+02,1.551923076923076792e+02,3.643454545454545723e+02,2.703396226415094361e+02
1.652149532710280369e+02,2.755762711864406924e+02,2.691851851851851620e+02,2.737904761904761699e+02,1.556153846153846132e+02,3.654363636363636374e+02,2.734528301886792292e+02
1.645046728971962580e+02,2.790000000000000000e+02,2.694259259259259238e+02,2.760190476190476261e+02,1.559807692307692264e+02,3.665818181818181642e+02,2.761886792452830264e+02
1.638130841121495394e+02,2.823220338983051079e+02,2.697777777777777715e+02,2.781333333333333258e+02,1.563269230769230660e+02,3.677454545454545496e+02,2.793584905660377444e+02
1.631401869158878526e+02,2.855593220338982974e+02,2.700925925925926094e+02,2.803428571428571558e+02,1.565769230769230660e+02,3.689272727272727366e+02,2.817735849056603570e+02
1.619813084112149397e+02,2.889152542372881385e+02,2.702777777777777715e+02,2.827809523809523853e+02,1.566923076923076792e+02,3.697818181818182097e+02,2.846415094339622556e+02
1.608785046728972077e+02,2.924576271186440408e+02,2.707407407407407618e+02,2.852571428571428669e+02,1.573461538461538396e+02,3.705818181818181642e+02,2.873396226415094361e+02
1.601308411214953367e+02,2.956949152542372872e+02,2.707777777777777715e+02,2.875238095238095184e+02,1.575576923076923208e+02,3.718181818181818130e+02,2.904339622641509209e+02
1.589906542056074841e+02,2.991694915254237230e+02,2.708518518518518476e+02,2.896190476190475920e+02,1.582692307692307736e+02,3.726727272727272862e+02,2.932264150943396430e+02
1.583364485981308292e+02,3.024237288135593076e+02,2.713333333333333144e+02,2.916761904761904702e+02,1.586153846153846132e+02,3.734727272727272975e+02,2.961886792452830264e+02
1.569719626168224238e+02,3.059152542372881385e+02,2.716111111111110858e+02,2.939238095238094957e+02,1.588846153846153868e+02,3.744181818181818358e+02,2.991886792452830264e+02
1.564859813084112261e+02,3.094745762711864359e+02,2.714814814814814667e+02,2.960380952380952522e+02,1.591923076923076792e+02,3.754727272727272975e+02,3.019811320754716917e+02
1.552336448598130971e+02,3.129152542372881385e+02,2.716296296296296191e+02,2.981714285714285779e+02,1.597500000000000000e+02,3.762363636363636488e+02,3.046792452830188722e+02
1.541495327102803685e+02,3.163898305084745743e+02,2.717407407407407618e+02,3.004190476190476033e+02,1.598461538461538396e+02,3.769454545454545382e+02,3.074905660377358458e+02
1.533831775700934656e+02,3.198813559322034052e+02,2.715370370370370097e+02,3.030666666666666629e+02,1.602115384615384528e+02,3.779454545454545382e+02,3.102830188679245111e+02
1.519813084112149397e+02,3.233559322033898411e+02,2.714259259259259238e+02,3.051238095238095411e+02,1.605384615384615472e+02,3.788000000000000114e+02,3.129622641509433834e+02
1.509719626168224238e+02,3.270000000000000000e+02,2.714444444444444571e+02,3.077904761904761699e+02,1.611730769230769340e+02,3.794363636363636374e+02,3.155471698113207708e+02
1.500186915887850603e+02,3.302372881355932464e+02,2.712407407407407618e+02,3.099809523809523739e+02,1.616923076923076792e+02,3.803090909090909122e+02,3.179056603773585152e+02
1.485607476635514104e+02,3.336949152542372872e+02,2.710185185185185333e+02,3.122666666666666515e+02,1.622307692307692264e+02,3.809272727272727366e+02,3.203018867924528195e+02
1.473831775700934656e+02,3.370508474576271283e+02,2.706296296296296191e+02,3.141523809523809518e+02,1.628269230769230660e+02,3.818000000000000114e+02,3.226603773584905639e+02
1.465420560747663501e+02,3.401864406779661181e+02,2.702037037037036953e+02,3.168380952380952635e+02,1.634615384615384528e+02,3.825636363636363626e+02,3.251509433962264097e+02
1.452149532710280369e+02,3.435084745762711691e+02,2.703703703703703809e+02,3.194285714285714448e+02,1.639807692307692264e+02,3.833636363636363740e+02,3.274905660377358458e+02
1.437943925233644791e+02,3.467966101694915437e+02,2.697037037037036953e+02,3.218285714285714221e+02,1.645192307692307736e+02,3.844545454545454390e+02,3.296037735849056389e+02
1.426168224299065344e+02,3.499491525423728717e+02,2.694074074074073906e+02,3.239238095238094957e+02,1.649423076923076792e+02,3.852363636363636488e+02,3.318867924528302069e+02
1.417009345794392630e+02,3.537627118644067536e+02,2.691111111111110858e+02,3.265523809523809291e+02,1.653269230769230660e+02,3.860181818181818016e+02,3.340943396226414848e+02
1.404485981308411340e+02,3.571694915254237230e+02,2.684444444444444571e+02,3.291238095238095411e+02,1.660961538461538396e+02,3.866909090909090878e+02,3.362452830188679513e+02
1.392336448598130971e+02,3.604745762711864359e+02,2.680370370370370097e+02,3.316952380952380963e+02,1.670000000000000000e+02,3.874181818181818358e+02,3.385283018867924625e+02
1.384299065420560737e+02,3.635762711864406924e+02,2.673518518518518476e+02,3.341714285714285779e+02,1.674230769230769340e+02,3.883454545454545723e+02,3.407169811320754889e+02
1.368224299065420553e+02,3.667118644067796822e+02,2.667037037037036953e+02,3.363047619047619037e+02,1.681730769230769340e+02,3.892363636363636488e+02,3.429056603773585152e+02
1.354766355140186818e+02,3.700847457627118615e+02,2.662222222222222285e+02,3.389523809523809632e+02,1.688461538461538396e+02,3.900909090909090651e+02,3.451698113207547181e+02
1.343177570093457973e+02,3.734915254237288309e+02,2.657037037037036953e+02,3.417523809523809746e+02,1.698461538461538396e+02,3.905818181818181642e+02,3.471320754716981014e+02
1.333644859813084054e+02,3.767457627118644155e+02,2.648333333333333144e+02,3.442285714285714562e+02,1.705961538461538396e+02,3.911636363636363853e+02,3.491132075471697931e+02
1.321121495327102764e+02,3.799322033898305335e+02,2.641666666666666856e+02,3.470476190476190368e+02,1.716153846153846132e+02,3.923272727272727138e+02,3.510943396226414848e+02
1.311028037383177605e+02,3.831694915254237230e+02,2.637592592592592382e+02,3.498095238095237960e+02,1.730192307692307736e+02,3.928545454545454731e+02,3.530754716981132333e+02
1.297943925233644791e+02,3.862881355932203178e+02,2.629259259259259238e+02,3.524380952380952294e+02,1.738653846153846132e+02,3.936545454545454277e+02,3.550754716981132333e+02
1.285981308411215025e+02,3.893050847457627128e+02,2.621481481481481524e+02,3.551428571428571672e+02,1.746346153846153868e+02,3.944545454545454390e+02,3.571320754716981014e+02
1.271962616822429908e+02,3.921525423728813280e+02,2.611851851851851620e+02,3.577142857142857224e+02,1.761346153846153868e+02,3.950909090909090651e+02,3.591132075471697931e+02
1.259252336448598157e+02,3.951355932203389898e+02,2.605185185185185333e+02,3.605904761904761813e+02,1.775192307692307736e+02,3.960909090909090651e+02,3.609433962264150750e+02
1.243925233644859816e+02,3.981355932203389898e+02,2.595740740740740762e+02,3.631428571428571672e+02,1.788846153846153868e+02,3.970545454545454618e+02,3.629433962264150750e+02
1.232336448598130829e+02,4.007796610169491487e+02,2.586296296296296191e+02,3.658476190476190482e+02,1.803076923076923208e+02,3.980000000000000000e+02,3.646037735849056389e+02
1.221869158878504606e+02,4.036101694915254257e+02,2.577222222222222285e+02,3.683619047619047819e+02,1.814038461538461604e+02,3.990545454545454618e+02,3.663773584905660528e+02
1.208785046728971935e+02,4.062711864406779796e+02,2.568703703703703809e+02,3.712190476190476147e+02,1.828653846153846132e+02,3.997272727272727479e+02,3.683773584905660528e+02
1.198691588785046775e+02,4.089491525423728717e+02,2.558148148148148096e+02,3.743047619047619037e+02,1.845576923076923208e+02,4.008181818181818130e+02,3.699622641509433834e+02
1.185233644859813040e+02,4.112711864406779796e+02,2.549074074074074190e+02,3.773523809523809405e+02,1.861153846153846132e+02,4.019636363636363399e+02,3.717547169811320487e+02
1.174392523364486038e+02,4.135084745762711691e+02,2.538703703703703809e+02,3.801333333333333258e+02,1.878461538461538396e+02,4.028727272727272748e+02,3.737358490566037972e+02
1.163177570093457973e+02,4.158135593220338819e+02,2.531851851851851904e+02,3.829904761904762154e+02,1.896923076923076792e+02,4.040000000000000000e+02,3.755094339622641542e+02
1.153644859813084054e+02,4.180338983050847332e+02,2.520000000000000000e+02,3.861523809523809518e+02,1.912500000000000000e+02,4.047272727272727479e+02,3.774339622641509209e+02
1.145420560747663501e+02,4.200169491525423950e+02,2.512407407407407334e+02,3.886476190476190595e+02,1.933461538461538396e+02,4.058909090909090764e+02,3.788490566037735903e+02
1.136635514018691566e+02,4.219152542372881385e+02,2.502962962962963047e+02,3.911999999999999886e+02,1.953269230769230660e+02,4.068545454545454731e+02,3.803584905660377444e+02
1.125420560747663501e+02,4.239661016949152668e+02,2.494814814814814952e+02,3.941142857142856997e+02,1.972307692307692264e+02,4.080363636363636601e+02,3.823584905660377444e+02
1.118691588785046775e+02,4.261694915254237230e+02,2.484444444444444571e+02,3.972761904761904930e+02,1.993269230769230660e+02,4.091454545454545269e+02,3.838301886792452819e+02
1.107289719626168250e+02,4.280000000000000000e+02,2.474074074074074190e+02,4.003999999999999773e+02,2.014038461538461604e+02,4.102545454545454504e+02,3.854528301886792292e+02
1.098878504672897236e+02,4.298983050847457434e+02,2.464074074074074190e+02,4.032380952380952408e+02,2.034615384615384528e+02,4.113272727272727138e+02,3.872264150943396430e+02
1.089345794392523317e+02,4.317457627118644155e+02,2.453518518518518476e+02,4.058857142857143003e+02,2.055192307692307736e+02,4.126000000000000227e+02,3.887547169811320487e+02
1.085794392523364422e+02,4.334915254237288309e+02,2.442407407407407334e+02,4.091619047619047365e+02,2.075769230769230660e+02,4.136545454545454277e+02,3.900566037735849250e+02
1.076074766355140184e+02,4.350338983050847332e+02,2.431851851851851904e+02,4.119238095238094957e+02,2.095576923076923208e+02,4.154363636363636374e+02,3.917924528301886653e+02
1.070841121495327144e+02,4.365932203389830306e+02,2.424629629629629619e+02,4.144952380952381077e+02,2.117115384615384528e+02,4.165272727272727025e+02,3.931132075471697931e+02
1.062056074766355209e+02,4.383050847457627128e+02,2.415185185185185048e+02,4.173904761904761926e+02,2.141730769230769340e+02,4.179818181818181984e+02,3.946792452830188722e+02
